,label,centroid-0,centroid-1,centroid-2,bbox-0,bbox-1,bbox-2,bbox-3,bbox-4,bbox-5,area,tot_flux,peak_flux,brightest_pix,max_loc,elongation,dist,nx,ny,n_vel,nx_kpc,ny_kpc,file,hi_mass,asymmetry,mos_name
86,87,223.20893371757924,148.95533141210376,1448.9452449567725,218,143,1445,229,156,1454,694,297.1298828125,297.1298828125,2.204329490661621,"[222, 148, 1448]",2.4260233276659333,439.7882796097594,13,9,85.02218758928062,166.30800425427617,115.1363077798142,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
87,88,231.26727272727277,804.94,1600.9272727272728,219,799,1597,245,812,1606,1650,142.93698120117188,142.93698120117188,1.4351874589920044,"[219, 805, 1602]",2.3610059854787067,438.7144427407995,13,9,200.961534301936,165.90192779691844,114.85517793169822,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
88,89,231.16619115549216,1575.932239657632,258.9472182596291,221,1570,255,242,1583,264,1402,801.385986328125,801.385986328125,2.6842494010925293,"[240, 1577, 257]",2.817831649677597,438.7144427407995,13,9,162.31508539771752,165.90192779691844,114.85517793169822,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
89,90,240.16289262235208,625.8984660336012,923.9510591672754,230,620,920,251,633,929,1369,-335.5831298828125,-335.5831298828125,2.982032537460327,"[247, 628, 924]",2.6569635336933946,437.5069598447838,13,9,162.31508539771752,165.44531246650143,114.53905963387116,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
90,91,240.2514705882353,906.927205882353,130.95073529411764,230,901,127,251,914,136,1360,185.0843963623047,185.0843963623047,5.106101512908936,"[231, 904, 132]",2.611548869950748,437.5069598447838,13,9,162.31508539771752,165.44531246650143,114.53905963387116,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
91,92,248.1715145436309,121.95486459378134,2342.956369107322,233,116,2340,265,129,2347,1994,-22.546459197998047,-22.546459197998047,0.5636083483695984,"[260, 121, 2342]",2.4226950354609924,436.4341600857349,13,7,247.33727298699816,165.03962819712933,88.86748909830342,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
92,93,236.17418032786884,636.9405737704918,1128.9446721311476,233,630,1125,240,644,1134,488,196.0589904785156,196.0589904785156,2.892551898956299,"[236, 634, 1130]",2.445548160355956,438.0435426526912,14,9,54.10502846590584,178.39039619465984,114.67953669109376,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
93,94,247.217004048583,1359.9595141700404,2358.958704453441,238,1354,2355,257,1367,2363,1235,276.8045349121094,276.8045349121094,5.829951763153076,"[246, 1363, 2357]",2.800713282178753,436.56823338689713,13,8,146.85650583603015,165.09032864589952,101.59404538870946,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
94,95,252.14594928880643,1313.9134199134198,979.9554730983302,240,1308,976,265,1321,985,1617,167.076171875,167.076171875,4.51387357711792,"[245, 1311, 983]",2.643615852846108,435.8979430514519,13,9,193.23224452109227,164.83685520623044,114.11782000260057,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
95,96,257.2730045754957,531.9969496695476,2259.9552618200305,242,526,2256,274,539,2264,1967,-56.04666519165039,-56.04666519165039,0.4090030193328857,"[243, 533, 2263]",2.4226950354609924,435.2278430932445,13,8,247.33727298699816,164.58345375860833,101.28212239038344,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
96,97,251.20846153846156,1561.9630769230769,948.9523076923076,242,1556,945,262,1569,953,1300,91.57569885253906,91.57569885253906,3.765172481536865,"[249, 1564, 948]",2.872881355932204,436.03198588576606,13,8,154.58579561687384,164.88754413381886,101.46925492343247,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
97,98,253.21767068273093,68.96144578313253,2240.94859437751,244,63,2237,263,76,2246,1245,322.7099609375,322.7099609375,1.1503721475601196,"[249, 68, 2241]",3.0119684619527782,435.7639078322264,13,9,146.85650583603015,164.7861691583236,114.08272966261292,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
98,99,250.1940035273369,90.8941798941799,1551.931216931217,246,85,1548,255,98,1557,567,338.91864013671875,338.91864013671875,3.372199296951294,"[253, 90, 1555]",2.4260233276659333,436.1660363358184,13,9,69.56360802759322,164.93823594133448,114.1880066636228,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
99,100,256.18441971383146,1500.951510333863,935.9578696343402,247,1495,932,266,1508,941,1258,334.1701965332031,334.1701965332031,3.54062294960022,"[261, 1504, 935]",2.6569635336933946,435.36184785860064,13,9,146.85650583603015,164.6341282902414,113.9774706027071,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
100,101,257.1711491442543,117.93806030969846,2236.945395273024,248,112,2233,267,125,2242,1227,77.5062255859375,77.5062255859375,0.6306395530700684,"[253, 119, 2238]",2.872881355932204,435.2278430932445,13,9,146.85650583603015,164.58345375860833,113.9423882355242,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
101,102,258.19109026963656,1682.9601406799532,2070.94958968347,252,1677,2067,266,1690,2076,853,120.6186065673828,120.6186065673828,1.039905309677124,"[258, 1678, 2072]",2.7957747348982744,435.0938459397353,13,9,108.21005693181168,164.53278210543093,113.90730786111826,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
102,103,264.20346020761247,1008.915570934256,105.93979238754324,254,1003,102,276,1016,111,1445,483.0053405761719,483.0053405761719,6.041501522064209,"[255, 1010, 106]",2.9043821574487367,434.2900228311196,13,9,170.04437517856124,164.22881262019143,113.69686745348342,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
103,104,267.1918437679495,1247.9569213095922,42.96611143021252,254,1242,40,282,1255,47,1741,165.49905395507812,165.49905395507812,4.856063365936279,"[261, 1249, 40]",2.3610059854787067,433.8882139842113,13,7,216.42011386362336,164.07686671685738,88.34907908801098,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
104,105,262.216393442623,1297.9256830601091,2103.938797814208,255,1292,2100,270,1305,2108,915,25.579700469970703,25.579700469970703,1.7367150783538818,"[261, 1299, 2104]",3.083996555113793,434.5579334311808,13,8,115.93934671265538,164.33012427236707,101.1262273265442,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
105,106,265.1970108695652,112.9524456521739,258.92119565217394,260,107,255,272,120,264,736,82.60946655273438,82.60946655273438,0.8554494380950928,"[261, 110, 259]",3.0363262508567512,434.1560789423733,13,9,92.75147737012428,164.17816110933438,113.66180102376046,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
106,107,273.13714285714286,683.9245714285714,1870.933142857143,260,678,1867,287,691,1876,1750,280.068115234375,280.068115234375,1.60007643699646,"[285, 685, 1867]",2.4350303945474523,433.08480161772144,13,9,208.69082408277967,163.77305255568265,113.3813412628089,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
107,108,273.16929698708753,729.9232424677188,325.93758967001435,263,724,322,284,737,331,1394,384.0965270996094,384.0965270996094,2.8875081539154053,"[267, 728, 327]",2.817831649677597,433.08480161772144,13,9,162.31508539771752,163.77305255568265,113.3813412628089,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
108,109,275.19172932330827,251.9744360902256,148.9699248120301,265,246,146,286,259,153,1330,145.69485473632812,145.69485473632812,1.5008299350738523,"[279, 251, 147]",2.817831649677597,432.8170583142871,13,7,162.31508539771752,163.67180416751248,88.13096849189984,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
109,110,272.19730010384217,1177.9532710280373,1758.951194184839,265,1172,1755,280,1185,1764,963,-435.65533447265625,-435.65533447265625,1.3694652318954468,"[277, 1183, 1760]",3.3703971610653936,433.21868467133214,13,9,115.93934671265538,163.82368106144733,113.41639176592986,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
110,111,273.22620519159454,1421.9604449938197,1169.9233621755254,267,1416,1166,280,1429,1174,809,-186.818115234375,-186.818115234375,1.292967438697815,"[277, 1422, 1167]",3.262979011594125,433.08480161772144,13,8,100.480767150968,163.77305255568265,100.78341397258332,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
111,112,283.1788874841972,911.9525916561316,1925.9652338811632,271,905,1923,296,919,1930,1582,108.67568969726562,108.67568969726562,1.9367369413375852,"[294, 913, 1925]",2.3,431.7463890561049,14,7,193.23224452109227,175.82592116966373,87.91295693980062,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
112,113,282.2245590230665,1212.9185888738127,2021.938263229308,271,1207,2018,295,1220,2026,1474,-509.2934875488281,-509.2934875488281,1.6348860263824463,"[292, 1210, 2022]",2.4611570247933883,431.8801961240608,13,8,185.50295474024855,163.3175253284855,100.50308953337937,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
113,114,280.15239043824704,1034.9631474103585,1189.9193227091637,273,1028,1186,288,1042,1195,1004,-465.2459716796875,-465.2459716796875,2.483231544494629,"[283, 1033, 1188]",2.933682733961752,432.14783304758015,14,9,115.93934671265538,175.98940663564176,113.1360434532185,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
114,115,302.1984342065643,1738.4354110207769,1459.4323998795544,274,1732,1455,331,1746,1465,3321,378.46575927734375,378.46575927734375,2.631231546401977,"[306, 1741, 1458]",2.8839748766147397,429.2054970795525,14,10,440.5695175080905,174.79115936575695,124.85082473779867,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
115,116,285.2634730538922,758.4498502994012,589.4401197604791,276,752,586,296,765,594,1336,-176.86654663085938,-176.86654663085938,3.118861198425293,"[283, 753, 591]",2.639575971731449,431.47879770457,13,8,154.58579561687384,163.16573463020774,100.40967987566712,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
116,117,285.1374517374517,1389.469498069498,981.4301158301158,276,1383,978,295,1396,986,1295,364.7996826171875,364.7996826171875,1.6961638927459717,"[287, 1388, 980]",2.639575971731449,431.47879770457,13,8,146.85650583603015,163.16573463020774,100.40967987566712,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
117,118,290.17994722955143,1401.447493403694,949.4311345646438,276,1395,946,305,1408,954,1895,379.06146240234375,379.06146240234375,2.008878469467163,"[298, 1405, 950]",2.4155606717226434,430.80995220441736,13,8,224.14940364446707,162.91280756179302,100.25403245355996,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
118,119,286.1689045936396,1466.4424028268552,2357.4226148409894,276,1460,2354,298,1473,2362,1415,75.59761047363281,75.59761047363281,2.7525789737701416,"[287, 1466, 2356]",2.877049180327869,431.3450134196968,13,8,170.04437517856124,163.1151434743052,100.3785468575722,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
119,120,289.1620421753607,29.45560488346282,1034.4461709211987,277,23,1030,302,37,1040,1802,258.0539855957031,258.0539855957031,3.251173734664917,"[281, 30, 1037]",2.47258248648214,430.9437061208984,14,10,193.23224452109227,175.49903374207366,125.35644927861976,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
120,121,306.20363636363635,430.4277685950413,616.4416528925619,281,423,612,332,439,622,3025,1312.8585205078125,1312.8585205078125,4.589086055755615,"[328, 429, 617]",2.8839748766147397,428.67092140716807,16,10,394.19377882302825,199.51252553047203,124.69532296991336,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
121,122,309.32312352743185,1420.4338606529789,2352.4500168293503,284,1415,2348,335,1427,2358,2971,520.4794921875,520.4794921875,4.315272808074951,"[329, 1421, 2354]",2.8839748766147397,428.2700692467493,12,10,394.19377882302825,149.4944656115797,124.57871979691876,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
122,123,301.1397098334229,456.4782375067168,1660.455668995164,287,451,1657,316,463,1665,1861,39.93572235107422,39.93572235107422,3.5682737827301025,"[305, 461, 1662]",3.06508493353028,429.3391599528702,12,8,224.14940364446707,149.86764869225345,99.91176354040104,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
123,124,309.24503058103977,82.4552752293578,1327.4522171253825,289,76,1323,330,90,1333,2616,672.4317016601562,672.4317016601562,3.606023073196411,"[312, 80, 1327]",2.524779305307593,428.2700692467493,14,10,316.9008810145914,174.41021243821012,124.57871979691876,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
124,125,304.1960680127524,1560.4378320935175,551.4325185972369,290,1554,547,319,1568,556,1882,456.3414306640625,456.3414306640625,4.0571770668029785,"[313, 1562, 552]",2.4869297616097668,428.9381940804729,14,9,224.14940364446707,174.68230195030216,112.2957618970414,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
125,126,307.19291194738764,1671.450127877238,2289.44099378882,290,1663,2284,326,1681,2296,2737,2324.263671875,2324.263671875,7.196578025817871,"[320, 1670, 2289]",2.300686748831648,428.5372964410688,18,12,278.2544321103729,224.38162964995095,149.58774550546053,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
126,127,295.1387559808612,795.4593301435407,2119.4720893141944,291,789,2116,300,803,2124,627,-8.795368194580078,-8.795368194580078,1.5883864164352417,"[296, 789, 2118]",2.7949665431973965,430.1412964663323,14,8,69.56360802759322,175.17225760625473,100.09842919109302,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
127,128,303.205368289638,855.4344569288389,127.44631710362049,292,849,124,316,863,132,1602,-35.684688568115234,-35.684688568115234,10.254265785217283,"[313, 856, 128]",2.518897609070268,429.071841788968,14,8,185.50295474024855,174.73672911415113,99.8495557762996,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
128,129,298.2147887323944,1470.43838028169,217.46654929577463,294,1464,214,303,1478,222,568,-15.37547492980957,-15.37547492980957,1.3619054555892944,"[299, 1470, 216]",2.9008557172772163,429.7401940756806,14,8,69.56360802759322,175.00891125500013,100.00508842242267,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
129,130,317.2634615384615,1378.4403846153846,2045.422435897436,295,1370,2041,340,1388,2050,3120,744.5150146484375,744.5150146484375,3.736989974975586,"[329, 1381, 2043]",1.55072480904044,427.201463546658,18,9,347.81804013796614,223.68218910118856,111.8410868851258,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
130,131,319.17981340118746,435.4211195928753,773.4160305343512,300,429,770,339,442,778,2358,-270.2428283691406,-270.2428283691406,2.1757113933563232,"[306, 435, 775]",3.138962080421584,426.9343878651525,13,8,301.442301452904,161.44724469778467,99.35214764088006,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
131,132,318.2717391304348,1681.4772727272727,750.4090909090909,302,1676,747,335,1688,755,2024,-1089.8131103515625,-1089.8131103515625,1.6087977886199951,"[304, 1680, 753]",3.06508493353028,427.0679219196958,12,8,255.06656276784184,149.07483700535855,99.3832224277306,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
132,133,315.1796875,584.453125,715.4429086538462,303,578,712,329,591,720,1664,-201.3505706787109,-201.3505706787109,3.284799814224243,"[306, 581, 716]",2.295423946157535,427.4685695204161,13,8,200.961534301936,161.64924800054428,99.4764573619737,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
133,134,320.20749479528104,1545.4316446911866,603.4323386537127,310,1539,599,332,1553,609,1441,913.357666015625,913.357666015625,3.6043336391448975,"[313, 1540, 603]",3.1250804897246685,426.8008613823844,14,10,170.04437517856124,173.81188704930202,124.15134453069932,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
134,135,320.2347017815647,945.4345468628968,159.42370255615802,311,940,156,331,952,164,1291,54.47479248046875,54.47479248046875,4.162837982177734,"[325, 945, 162]",2.6296192638779705,426.8008613823844,12,8,154.58579561687384,148.98161528575173,99.32107461606172,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
135,136,327.25503685503685,315.41769041769044,785.4132678132678,312,309,782,344,323,790,2035,-215.75733947753903,-215.75733947753903,1.9181095361709597,"[340, 318, 784]",2.5660058712071723,425.86638795861415,14,8,247.33727298699816,173.43132879865357,99.10361276664464,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
136,137,321.2805755395684,476.46762589928056,1325.44154676259,313,471,1322,330,483,1330,1112,196.99026489257807,196.99026489257807,3.6304373741149902,"[322, 482, 1327]",2.4749749331550803,426.667342470746,12,8,131.39792627434275,148.9350083902955,99.29000335312531,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
137,138,321.1825842696629,92.48595505617978,1288.4775280898875,314,86,1285,330,100,1293,1068,25.882293701171875,25.882293701171875,2.5433599948883057,"[316, 95, 1287]",2.325301204819277,426.667342470746,14,8,123.66863649349908,173.75751233713888,99.29000335312531,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
138,139,320.19818799547,768.4201585503964,2324.4733861834657,314,762,2321,327,776,2329,883,83.98866271972656,83.98866271972656,4.466523170471191,"[322, 769, 2327]",2.5697414267375747,426.8008613823844,14,8,100.480767150968,173.81188704930202,99.32107461606172,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
139,140,326.1782518926359,248.4232622161046,761.4425326909842,315,243,758,338,255,766,1453,-503.6126708984375,-503.6126708984375,1.1159720420837402,"[332, 244, 763]",2.6440594383142897,425.9998614569864,12,8,177.77366495940493,148.70201354750068,99.13467346143368,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
140,141,323.18674698795184,1240.4681583476763,2205.458691910499,315,1234,2202,332,1248,2210,1162,70.22135162353516,70.22135162353516,4.1725664138793945,"[318, 1242, 2203]",2.5542886320291256,426.4003273582884,14,8,131.39792627434275,173.64877216164666,99.22786611230036,data/training/TargetBoth/mask_1245mosH.fits,0.0,,1245mosH
